,shock_0,shock_1,s_0,s_1,k_0,k_1,y_0,y_1
459,1,0,0.10096439123153687,0.09741772413253785,16.782639901799243,17.167953096043068,1.8644385320641215,2.8157675618777396
460,1,0,0.1015347719192505,0.09839226007461549,16.664898632461068,17.2878876413073,2.7907571683448116,1.8811029581353755
461,1,0,0.10090863704681398,0.09781479835510255,16.826316537371923,17.13721892708004,2.7988392934927204,1.8761695815821415
462,1,0,0.1004121780395508,0.09736654758453371,16.980766423953753,16.989429742811907,2.8065218807168653,1.8713009046523155
463,1,0,0.10004264116287233,0.09704654216766359,17.128945525187113,16.844809974982734,2.8138467089211696,1.8665078544590692
464,1,0,0.09979616403579714,0.09685238599777223,17.271525297231403,16.703636979887914,2.8208529942981717,1.8618011741761902
465,1,0,0.09967106580734254,0.09678343534469606,17.409146397850137,16.5661711800433,2.8275773182929367,1.8571912565524042
466,1,0,0.09966809749603273,0.09684051275253297,17.542427626456735,16.4326605200287,2.8340542157397355,1.852688270554249
467,1,0,0.0997878670692444,0.09702354669570924,17.671976782259488,16.303343026219565,2.840316820554748,1.8483022273957879
468,1,0,0.10002855062484743,0.09732885360717775,17.798390370145977,16.178443007063887,2.8463969436347036,1.8440428307319476
469,0,1,0.10038385391235354,0.09774820804595949,17.922244591321395,16.058159256777927,2.8523247215833876,1.8399190466717625
470,0,1,0.10066652297973634,0.09777234792709352,18.044076367403964,15.942653179551906,1.9054185280906837,2.7539079868481373
471,0,1,0.10024123191833498,0.09725368022918703,17.887280207843474,16.098019785364908,1.9004361375055732,2.7619320079241425
472,0,1,0.09997876882553101,0.09690102338790894,17.734093088910786,16.246948197623727,1.895538815968667,2.7695727963711585
473,0,1,0.09985581636428835,0.0966917395591736,17.5848618955436,16.390286290934128,1.8907394054750222,2.776880609547016
474,0,1,0.09985148906707765,0.09660626649856568,17.43985163684139,16.528773884256395,1.8860483536791826,2.783898760266546
475,0,1,0.09994622468948365,0.09662593603134156,17.299254150684913,16.66305646178432,1.881473911308628,2.7906646160277595
476,0,1,0.10012099742889406,0.09673272371292116,17.163195480130142,16.793688552446977,1.8770222972702297,2.7972100147569288
477,0,1,0.10035828351974489,0.09690964221954347,17.031740112274967,16.921137495545228,1.872697770564432,2.8035616612737218
478,0,1,0.10064327716827394,0.0971418857574463,16.904898774759893,17.04578834514704,1.8685028274512452,2.8097415482240455
479,1,0,0.10096439123153687,0.09741772413253785,16.782639373430325,17.167953751124358,1.8644385144546503,2.815767594110294
480,1,0,0.1015347719192505,0.09839226007461549,16.664898119183476,17.287888278231524,2.7907571425582796,1.88110297892658
481,1,0,0.10090863704681398,0.09781479835510255,16.82631603748061,17.137219544835606,2.7988392685475914,1.8761696018715632
482,1,0,0.1004121780395508,0.09736654758453371,16.980765937155752,16.98943034197938,2.806521856579982,1.8713009244509076
483,1,0,0.10004264116287233,0.09704650640487672,17.128945051187223,16.84481055612929,2.8138466855613595,1.8665078737774459
484,1,0,0.09979619979858399,0.09685235023498537,17.271524895447588,16.703637385714764,2.820852974611901,1.861801187746329
485,1,0,0.09967106580734254,0.09678343534469606,17.40914627306849,16.5661713582192,2.827577312212861,1.8571912625448583
486,1,0,0.09966809749603273,0.09684051275253297,17.542427504905785,16.432660692799814,2.834054209848613,1.8526882763979344
487,1,0,0.0997878670692444,0.09702354669570924,17.671976663861795,16.303343193757343,2.840316814845931,1.8483022330938916
488,1,0,0.10002855062484743,0.09732885360717775,17.798390254824483,16.178443169535136,2.846396938101887,1.8440428362875616
489,0,1,0.10038385391235354,0.09774820804595949,17.922244478999602,16.058159414344814,2.8523247162205845,1.8399190520878936
490,0,1,0.10066652297973634,0.09777234792709352,18.044076258006147,15.942653332371949,1.9054185246250261,2.7539079947675025
491,0,1,0.10024123191833498,0.09725368022918703,17.887280101533342,16.098019933986897,1.9004361341170932,2.7619320155738505
492,0,1,0.09997876882553101,0.09690102338790894,17.734092985602885,16.246948342147693,1.8955388126559947,2.7695728037621397
493,0,1,0.09985581636428835,0.0966917395591736,17.58486179515364,16.390286431460467,1.8907394022368178,2.7768806166895064
494,0,1,0.09985148906707765,0.09660626649856568,17.43985153928648,16.52877402088533,1.8860483505141339,2.783898767170164
495,0,1,0.09994622468948365,0.09662593603134156,17.299254055883768,16.66305659461544,1.8814739082154448,2.790664622701573
496,0,1,0.10012099742889406,0.09673272371292116,17.16319538800324,16.79368868157888,1.8770222942476413,2.7972100212095143
497,0,1,0.10035828351974489,0.09690964221954347,17.031740022744668,16.9211376210752,1.8726977676111838,2.8035616675132142
498,0,1,0.10064327716827394,0.0971418857574463,16.90489868775054,17.0457884671708,1.8685028245660953,2.809741554258179
499,1,0,0.10096439123153687,0.09741772413253785,16.7826392888683,17.16795386973587,1.864438511636368,2.8157675999464433
500,1,0,0.1015347719192505,0.09839226007461549,16.664898036997226,17.287888393522863,2.790757138429328,1.881102982690051
501,1,0,0.10090863704681398,0.09781479835510255,16.826315957400006,17.137219656625597,2.798839264551481,1.8761696055431678
502,1,0,0.1004121780395508,0.09736654758453371,16.980765859136053,16.98943045037548,2.8065218527115348,1.871300928032694
503,1,0,0.10004264116287233,0.09704650640487672,17.12894497518322,16.84481066123637,2.8138466818157064,1.8665078772713977
504,1,0,0.09979619979858399,0.09685235023498537,17.27152482141379,16.7036374876351,2.820852970984454,1.8618011911543662
505,1,0,0.09967106580734254,0.09678343534469606,17.409146200959306,16.566171457052477,2.8275773086992886,1.8571912658688423
506,1,0,0.09966809749603273,0.09684051275253297,17.54242743467565,16.432660788643137,2.834054206444819,1.85268827963967
507,1,0,0.0997878670692444,0.09702354669570924,17.671976595465292,16.303343286705253,2.840316811548036,1.8483022362551296
508,1,0,0.10002855062484743,0.09732885360717775,17.798390188216448,16.17844325967963,2.846396934906212,1.8440428393700021
509,0,1,0.10038385391235354,0.09774820804595949,17.92224441413523,16.05815950177535,2.8523247131236356,1.8399190550931903
510,0,1,0.10066652297973634,0.09777234792709352,18.044076194841097,15.942653417175437,1.9054185226239952,2.753907999162148
511,0,1,0.10024123191833498,0.09725368022918703,17.88728004016174,16.098020016467526,1.9004361321609633,2.761932019819203
