,shock_0,s_0,k_0,y_0,c_0
660,1,0.09504075050354005,24.08012136571601,3.1165840770953457,2.8203815874008216
661,1,0.09497834444046022,24.20540627161711,3.1214397669751994,2.824970585637279
662,1,0.09491894245147707,24.326169692441333,3.126103593216141,2.829377146154303
663,1,0.09486225843429567,24.44257496346281,3.130583794551112,2.8336095455821866
664,1,0.0948082208633423,24.554778839788245,3.134888178192691,2.8376750074127175
665,1,0.09475668668746949,24.6629328990169,3.1390241897611264,2.8415806581075436
666,1,0.09470754861831666,24.767183260710055,3.142998916803264,2.8453331940828024
667,1,0.09466059207916261,24.86767093498156,3.1468191152204423,2.8489393546076487
668,1,0.09461570978164674,24.96453133896103,3.150491202902255,2.8524052415788246
669,0,0.09457286596298219,25.057895068125493,3.1540213000732717,2.8557364664170515
670,0,0.09203381538391114,25.14788844078301,2.104943506500043,1.9112175244292555
671,0,0.09208610057830811,25.022259179474993,2.1017833265037,1.908238295705469
672,0,0.09213706254959107,24.90124387342281,2.0987286901769027,1.905357993575452
673,0,0.09218666553497316,24.784672819993673,2.095776392674486,1.9025737553269109
674,0,0.09223512411117556,24.67238234638038,2.092923300393155,1.8998822600262213
675,0,0.09228222370147707,24.564215771452535,2.090166380765527,1.897281179242416
676,0,0.09232803583145142,24.46002109631742,2.087502648549051,1.8947676292155646
677,0,0.09237266778945924,24.359652186584402,2.0849292005245372,1.8923387281199415
678,0,0.09241608381271364,24.26296871938508,2.082443218750995,1.889991971711686
679,1,0.09245828390121462,24.169835284002392,2.080041951759801,1.887724842457557
680,1,0.09504075050354005,24.080121365737977,3.1165840770961983,2.820381587401593
681,1,0.09497834444046022,24.20540627163835,3.121439766976021,2.824970585638023
682,1,0.09491894245147707,24.326169692461868,3.1261035932169325,2.829377146155019
683,1,0.09486225843429567,24.442574963482663,3.130583794551875,2.833609545582877
684,1,0.0948082208633423,24.55477883980744,3.1348881781934264,2.837675007413383
685,1,0.09475668668746949,24.662932899035454,3.1390241897618343,2.8415806581081844
686,1,0.09470754861831666,24.76718326072799,3.1429989168039465,2.84533319408342
687,1,0.09466059207916261,24.867670934998895,3.1468191152211,2.848939354608244
688,1,0.09461570978164674,24.964531338977785,3.1504912029028893,2.852405241579399
